utimesec    2941.573169
stimesec    5.969582
ru_maxrss   611864
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   157889
ru_majflt   7
ru_nswap    0
ru_inblock  150304
ru_oublock  24
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    931
ru_nivcsw   187188
